feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,label
-0.0424026,-0.908101,0.701611,-0.54773,-1.40362,0.952714,0.532305,1.40421,-0.0546974,-0.585281,0.419549,1.25228,-0.330019,-0.293979,0.327762,-0.58101,0.648653,0.425866,-0.0339476,0.566224,0.409345,0.736406,1.75536,0.843804,1.9655,0.659469,0.514967,1.59689,1.02468,0.90609,0.932229,1.03571,1.10965,1.00859,0.671427,1.30616,0.849043,0.63296,0.923293,0.936947,0.724719,1.1547,0.754014,1.01827,0.953047,0.939311,0.739099,0.505971,1.19983,1.09824,0.49869,0.797024,1.01258,0.668345,0.944446,0.613225,0.969583,0.445946,0.723575,0.867513,4
0.722837,0.383144,-0.450526,-0.835443,0.834738,-0.963776,-0.2027,1.51373,0.845231,0.285975,1.67506,0.505684,0.972991,0.680337,1.68041,1.36313,0.183067,1.33661,0.709799,1.26964,1.06729,1.31894,0.668003,0.737465,0.543188,0.739157,1.57971,1.09077,1.29282,1.38075,0.995487,0.822657,0.969625,1.29998,0.994809,1.07529,0.678303,0.820093,1.46069,1.09424,0.781585,0.657479,0.721253,1.1123,1.16373,0.775,0.945243,1.45758,1.36025,1.0041,1.21722,0.951607,1.0999,1.26265,1.66528,1.05583,1.16303,0.954368,0.970867,1.43575,2
-1.707,0.502874,0.684348,-0.627272,-0.547748,0.292266,-0.0673983,-1.03866,-0.757963,0.997715,0.389646,0.886264,0.014782,0.477723,0.399759,-0.315419,-0.175935,-0.844645,-0.386746,-0.832591,0.780739,-0.246785,0.222884,-0.580759,0.614092,-0.110341,-0.0416257,-0.59865,0.524934,-0.330917,-0.629017,-0.213174,-0.370369,-0.0665008,-0.0183347,-0.00230632,-0.464278,0.107949,-0.131602,-0.312479,-0.114929,0.359646,-0.169127,0.176459,-0.151441,0.231685,-0.421305,0.175057,-0.277854,-0.337784,0.0883644,-0.219543,0.185499,0.38898,-0.184853,0.298491,-0.297592,0.126342,0.246644,-0.269902,0
-0.877274,0.475744,-0.514341,0.309762,0.0883002,0.947768,-0.953489,-0.39831,-0.279637,-0.00159309,0.312211,0.154982,-0.085676,0.784511,-0.153163,-0.574974,0.779957,-0.573518,-0.101028,0.581781,-0.750253,-0.0586086,-0.624723,0.264339,0.713493,0.132642,-0.0292234,-0.357897,-0.382344,0.00422776,-0.00486073,-0.313243,-0.191335,0.455832,-0.160056,0.315803,-0.2602,-0.227312,0.337087,-0.0380288,0.317905,-0.317709,-0.348315,0.423593,0.121708,-0.433256,0.0293302,-0.0218089,0.196645,-0.20178,0.118876,-0.352056,0.338487,0.0993353,0.230439,0.340387,-0.0398502,-0.000179301,-0.333605,-0.0339598,0
1.01069,-0.267577,-0.355898,-0.709569,-0.963805,0.403688,-0.66558,0.995172,-0.163708,0.760829,-0.202403,-0.218541,0.0578249,-0.517577,-0.248989,0.238304,-0.387429,-0.904321,-0.595855,0.546837,-0.55381,-0.590771,-0.957399,-1.30618,-0.457375,-1.20657,-1.43599,-1.31424,-0.411325,-0.430227,-0.551863,-1.36801,-0.803372,-0.449792,-0.858021,-1.20729,-0.359944,-0.509091,-0.310298,-0.519773,-0.312745,-0.682148,-0.546236,-0.343058,-0.810006,-0.757359,-0.261556,-0.979028,-0.598424,-0.418602,-0.526066,-0.937327,-0.656084,-0.472837,-0.849567,-0.873591,-0.916865,-0.618312,-0.196918,-0.406978,5
-1.35074,0.363807,-0.365966,-0.452328,-0.598802,0.198885,-0.299808,1.97034,1.72134,0.919657,0.513534,1.36802,0.981,0.997979,1.27014,1.49811,1.83579,0.952816,1.18589,1.64432,0.994933,1.20569,2.13366,0.836819,1.4899,1.34659,1.66603,1.01833,1.00388,0.959311,1.09106,1.71867,1.3755,1.43943,1.47555,1.68318,1.29242,1.80562,1.68402,1.81792,1.63581,1.35243,1.88462,1.83363,1.89843,1.89886,1.40551,1.89032,1.42705,1.90692,1.48109,1.481,2.09288,1.44461,1.57443,1.58901,1.65272,1.62692,1.63715,1.94549,2
0.0335521,0.0290054,-1.1493,-0.679165,0.0376487,0.049992,0.909098,-0.222253,0.817104,-0.468925,0.544162,0.233485,-0.423419,-0.338469,-0.716864,-0.320515,0.104782,-0.757711,-0.674513,-0.218619,0.697791,-0.699521,-0.0144358,-0.649886,0.334488,-0.0864393,0.431206,-0.623242,-1.33565,-0.73488,-0.850483,-0.560127,-0.98599,-1.20519,-0.993638,-0.270753,-0.455757,-1.04122,-0.792149,-1.0662,-0.380217,-0.256618,-0.332592,-0.674654,-0.905148,-0.249066,-0.788807,-0.376456,-0.910822,-0.203495,-0.529017,-0.127566,-0.861555,-0.18201,-0.456225,-0.282264,-0.37008,-0.770253,-0.800883,-0.633626,5
-1.61044,1.44912,2.20209,2.76225,1.01888,0.758598,-1.41784,-0.82688,-2.54631,-2.66139,-2.3594,-1.42733,1.05608,1.24863,1.15036,1.18299,1.09313,-0.463003,-1.77606,-1.83091,-2.62802,-1.17708,-1.33639,0.65142,1.50035,1.96171,1.80338,1.49605,0.0718485,-0.797916,-1.02385,-1.63095,-0.917185,-0.942055,-0.621633,0.696995,0.553555,0.698281,1.14563,0.308507,-0.412666,-0.260989,-0.471623,-1.25378,-0.420789,-0.308507,-0.111678,0.199934,1.33817,1.00434,0.655672,-0.115195,-0.147495,-0.573531,-0.891766,-0.465584,-0.143606,-0.427553,0.625398,0.564151,1
-0.0513283,1.62203,1.85898,1.01016,2.6353,2.27621,-0.126433,0.962912,-1.59383,-2.51693,-2.70708,-1.71914,-2.28679,-1.51412,-0.132798,0.297494,2.612,2.44366,1.96077,1.06529,1.06327,-1.19746,-1.79382,-2.10778,-1.02277,-1.27391,-0.799092,0.505925,0.475575,0.814427,1.06413,1.34591,0.519109,0.258378,0.476609,-0.290632,-1.09596,-0.645107,-0.827125,-0.600678,-0.525515,0.3103,0.722645,0.533797,1.01472,1.05393,0.142411,0.443394,0.014221,-0.976245,-0.894704,-1.2429,-0.658147,-0.152615,0.12712,-0.0267052,0.903743,0.982251,0.541816,0.344373,1
0.860042,-0.179596,0.537229,-1.01762,-0.97181,-0.809451,0.0660873,-1.08542,-0.447609,1.06576,-0.698805,0.923404,-0.448524,-1.13551,-0.140958,0.704346,-0.276935,-0.891328,0.0119312,-0.603574,0.441725,0.788792,0.444965,-0.67226,0.519521,0.590163,-0.376682,0.626797,-0.0691028,-0.586895,-0.427797,0.0201248,0.0405349,0.00286258,0.391829,0.191133,-0.177312,0.247239,0.0710098,0.428035,-0.419272,-0.216567,-0.00481508,-0.305426,0.380184,0.330128,-0.129322,0.332185,-0.0330388,0.184924,0.262969,-0.0295849,0.196667,-0.235662,0.171429,-0.160919,-0.248207,0.225726,0.041842,-0.010564,0
1.1152,-0.917024,0.53799,-1.27459,-0.984725,0.291781,-0.529099,0.937835,0.0379558,-0.173148,0.345682,0.85222,-0.00401503,0.572638,-1.17565,-0.761178,-0.370993,0.703132,-0.341783,-0.784271,0.271534,0.0657135,0.563033,-1.42493,-1.42942,-1.40153,-1.10964,-1.95514,-1.43508,-0.936788,-1.07061,-1.2734,-0.986343,-1.59542,-0.913998,-1.05065,-0.917343,-1.62003,-0.998299,-0.895626,-1.18947,-1.32273,-0.950912,-1.06131,-1.07013,-0.914116,-1.2183,-0.961189,-0.632504,-1.18943,-1.27539,-1.1718,-0.633415,-0.791613,-0.938523,-0.564926,-1.22327,-0.979328,-1.25711,-0.705881,5
0.670827,0.172138,0.0447123,0.127341,0.857599,0.582678,-0.0682084,1.08843,0.453598,0.511251,0.661957,1.55383,1.50953,-0.0136471,0.153273,1.26332,0.208649,0.267566,0.557371,0.723346,1.42634,1.71262,1.26088,0.646832,0.886315,1.63978,0.764901,1.16783,0.877712,0.966339,1.45454,1.45451,0.564289,1.6126,1.03984,1.31972,1.59639,1.09429,1.25541,1.15015,1.47087,1.339,1.45894,1.30374,1.44077,1.24951,1.39595,1.21833,1.43809,0.903539,1.56393,1.43637,1.50879,0.91107,1.39484,1.13265,1.58489,1.26784,1.22313,1.38188,2
0.831662,0.141977,0.186807,-0.631515,-0.644526,0.663429,-0.291093,1.94383,1.67569,0.0457566,1.23025,1.70168,0.352196,0.374458,1.25848,0.616255,0.484346,1.15113,0.64933,0.38207,0.578589,1.78486,0.699558,1.13095,1.23751,1.01481,0.892288,0.806663,1.16326,1.74054,1.34502,1.27291,1.57885,1.08905,0.737148,1.08879,1.55773,0.841828,1.50526,0.96445,1.58929,1.27441,1.01787,1.32483,1.26702,1.66599,1.49968,1.49088,0.957971,1.6764,1.6366,1.1885,1.77237,1.13957,1.05971,1.52928,1.76441,1.31342,1.64249,1.58486,2
-1.59417,-1.41899,-0.574274,0.0272334,-0.534229,0.47978,0.691147,1.62548,1.68127,0.00780128,0.665754,1.22186,0.794291,1.21031,0.983333,1.06415,-0.156467,0.0617912,1.76944,0.835729,1.01661,1.10874,0.298906,0.45331,0.354044,0.776947,1.35648,0.40849,1.60587,0.920293,1.24939,1.54873,0.66139,1.35312,0.833596,1.10953,0.818593,1.35688,1.54432,0.592272,1.05028,1.20113,1.32083,1.34216,1.02743,1.05829,1.23218,0.733785,0.926237,1.34463,0.845812,1.06898,1.38255,1.58064,1.60115,1.29611,1.24602,1.13853,1.01648,0.977908,2
0.287364,1.51368,1.34798,1.51699,1.93517,0.112305,1.18918,-0.955793,-1.42645,-0.723312,-1.00897,-1.08949,-0.858584,-0.15578,1.53583,1.80535,0.797619,0.183718,0.530163,-0.10538,-2.17062,-1.5748,-1.26284,-0.496732,-0.766973,1.00717,0.33248,0.72744,1.0103,1.111,0.117548,0.238827,-0.83673,-1.23208,-0.698022,-0.930244,0.14168,0.0513339,0.611025,0.648261,1.10001,0.506509,0.494358,0.320203,-0.300594,-1.05889,-0.807888,-0.338624,-0.597204,-0.382495,0.320235,1.09646,0.508425,0.701288,0.381985,-0.236805,-0.714615,-0.736692,-1.13401,-0.612181,1
-1.08065,-1.39784,-1.46812,-0.690646,-0.550752,-0.357361,-1.4686,-0.296861,-0.460206,-0.843635,0.118447,0.254279,0.0387354,0.0640333,-0.0999474,-1.15833,-0.688591,-0.194668,-1.52965,0.0809859,-0.856239,-0.580032,-0.876962,-0.27702,-0.558825,-1.07315,-0.401441,-1.31268,-1.08741,-0.828502,-0.595168,-0.296701,-0.367709,-0.589804,-0.685876,-0.556961,-1.02382,-0.845744,-0.608443,-0.496416,-0.643327,-0.55911,-0.828374,-0.690109,-0.630213,-1.05032,-0.338887,-0.528943,-0.799109,-0.836661,-0.94051,-0.651599,-0.82454,-1.05543,-0.725298,-1.04607,-0.572527,-0.618318,-0.777129,-1.10422,3
-1.44549,0.91719,0.188482,-0.560853,-1.22932,-0.350097,-1.09159,-1.04782,1.32623,-0.724359,-0.200018,1.16482,-0.249583,-1.21549,-0.151615,-0.177202,-0.357855,-0.764936,0.110642,0.88028,-0.251517,0.197567,0.745128,-0.223013,0.265752,-0.380386,-0.359749,-0.557578,-0.266023,-0.535475,0.441281,-0.336991,-0.0289278,0.0903108,-0.496631,0.203041,0.104768,-0.0465105,-0.063895,0.128709,0.0298511,-0.211713,-0.0859447,-0.128275,-0.101125,0.251658,-0.227321,0.0707038,0.0880824,0.0216807,0.257513,0.36128,0.285299,0.28315,0.0161947,0.33839,-0.000397476,-0.199192,-0.349635,-0.339869,0
-0.647494,0.708421,-0.384008,-1.20718,0.0947851,0.256738,-1.26239,-0.514362,-1.06909,-0.193001,-0.689373,-0.845908,-0.222905,-0.761861,-1.69456,-1.27627,-0.249415,-0.773495,-0.445786,-0.288008,-1.78704,-1.0829,-1.23279,-1.2558,-0.810904,-0.292794,-0.534205,-1.63194,-0.740449,-0.669215,-0.520474,-0.939065,-0.561701,-0.529497,-1.08432,-0.979124,-1.26419,-0.900493,-0.608605,-0.866445,-0.522625,-0.6785,-0.646146,-0.917939,-1.33716,-1.38407,-1.47726,-1.32117,-1.46903,-1.39182,-1.03686,-0.911715,-1.35585,-1.33401,-1.07192,-1.34778,-1.44256,-0.82942,-0.982328,-1.01473,3
1.07706,-0.357122,-0.860253,0.874768,-1.05201,1.10664,0.188625,1.85799,1.37054,1.48013,0.750043,1.54963,1.40241,1.81831,0.513435,0.352117,2.01218,1.44198,0.587465,1.33103,1.93289,1.14381,1.0621,1.63207,1.15924,1.51527,1.75597,2.16942,1.0384,1.31875,1.1366,1.69808,1.62754,1.75462,1.24464,1.87427,1.70915,1.96016,1.2799,1.29325,1.55091,2.01672,1.59764,1.80207,1.41126,1.9698,2.03172,1.777,1.98412,1.44377,1.8265,1.48851,1.88656,1.68962,1.59272,2.11853,2.1496,1.79331,2.16767,1.68282,2
0.812237,0.0251331,-0.345411,-1.15416,-0.766511,0.142512,0.218081,-0.18025,1.33933,1.18603,0.802184,0.352019,0.957174,-1.10383,0.819976,-0.775749,-0.615525,0.391416,-0.329134,0.643602,-0.685238,0.0787515,0.0019201,0.654967,0.423511,0.226855,-0.533782,-0.586394,0.254562,-0.00604781,0.595517,-0.458765,0.287315,0.100531,-0.19344,-0.0612669,0.433754,0.118138,0.475385,-0.00796125,-0.097984,-0.171009,-0.0949962,0.292184,-0.114745,0.3293,0.030391,0.365274,-0.278388,-0.218022,0.0382548,0.439227,-0.0125915,0.00729969,0.176952,0.360367,-0.350097,-0.300371,-0.118118,0.154672,0
-0.261541,-0.238042,-0.933679,0.307469,0.446635,-1.47385,0.373266,-0.890089,-0.61355,0.0432492,-0.455126,-1.21052,-1.45159,-0.409915,-0.713347,-1.7066,-0.355021,-0.508787,-0.38091,-1.75033,-0.185766,-0.274747,-1.57902,-0.408045,-0.942923,-1.32146,-1.04479,-1.63447,-0.851158,-1.01403,-1.29428,-1.51527,-1.16523,-1.21597,-0.603577,-1.07631,-1.15021,-1.11199,-1.04921,-1.21397,-0.749522,-1.26602,-0.949513,-1.07622,-1.68597,-1.47081,-0.929773,-1.49136,-0.982344,-1.33723,-1.67229,-1.48638,-0.901588,-1.02695,-1.30106,-1.61149,-1.32697,-1.0891,-1.70276,-1.69147,3
-1.13526,-1.02425,-1.19219,-0.347857,-0.22127,0.627569,0.525358,0.997947,-0.551524,-0.00980244,-0.298278,0.0121265,0.863445,-0.151513,-0.503564,-0.238546,-0.57586,-0.24284,0.55571,-0.52397,-0.696156,0.220669,0.34808,0.513336,0.00880803,-0.652597,-0.183463,-0.377735,-0.467195,-0.00946252,0.271648,-0.258424,-0.282182,-0.10328,0.265861,0.440896,0.477672,0.277705,0.069911,0.273096,0.224494,0.190552,-0.383728,-0.252133,0.0785616,-0.235165,0.0445135,-0.0203279,-0.337205,-0.249091,-0.0196755,-0.069688,0.213014,-0.175548,0.24814,0.336201,-0.370661,0.241387,0.175016,0.0514772,0
-1.29012,1.1516,-0.938018,-0.517378,0.762818,-1.47403,1.37755,0.237072,-0.070641,0.478293,-0.140529,0.500261,0.14605,0.0606381,-0.26559,0.226487,0.150544,-1.02121,0.212209,-0.368313,0.177278,0.840503,0.893475,0.190576,-0.470137,0.296629,0.544989,-0.199704,0.169305,-0.123248,-0.579437,0.343213,-0.134581,0.206305,0.413305,0.191423,0.346885,0.0666791,-0.194001,-0.119341,-0.0795495,0.342565,-0.394382,-0.119712,-0.258727,-0.441891,0.261179,0.101314,0.0231467,-0.374863,0.433703,0.0117456,-0.0345538,0.378409,-0.341497,-0.323444,0.160025,0.174423,0.187918,0.106312,0
0.923695,1.47332,0.36807,0.617613,2.68695,2.28463,1.64609,0.520513,-0.95361,-0.830308,-0.97177,-2.8049,-2.86802,-2.25085,-1.36897,1.38774,0.605162,0.891713,2.53468,0.791644,1.19711,-0.0882229,-0.929088,-0.855445,-1.15128,-0.766882,-0.627886,-0.676951,-0.635276,0.442788,0.946699,1.09755,1.25674,1.13828,0.395001,0.120115,-0.500496,-0.396693,-0.478362,-0.431488,-0.684422,-0.361462,-0.134134,0.429963,0.171191,0.73193,0.928927,0.755619,0.398316,0.540702,0.377082,-0.493355,-0.200711,-0.894287,-0.778386,-0.777381,-0.032081,0.259188,0.0900043,0.849159,1
1.41481,-0.721387,-0.614774,-0.543641,0.270866,-0.0349984,-0.113816,0.0973623,1.04861,-0.273103,0.649363,0.759792,-0.406688,0.335683,-1.17415,-1.17114,-1.08809,-0.047608,-0.879245,-0.471648,0.514084,0.162831,-0.485405,-0.150595,0.10447,0.215211,0.606623,0.458598,0.381439,0.562314,-0.625984,-0.469161,0.512016,-0.157516,-0.151205,-0.462769,0.0393278,-0.217857,0.199984,0.0384182,0.159152,-0.19849,-0.248546,0.424214,-0.174547,-0.407966,-0.403863,0.409323,-0.427726,0.368869,0.117369,-0.132119,0.146372,0.136813,0.0148326,-0.160116,-0.37812,-0.0470717,-0.357167,0.259694,0
-0.176661,0.980976,0.170496,-1.29162,-0.28207,-0.233199,-0.508014,0.349575,-0.429691,-0.363096,-1.46941,-1.75672,-1.0384,-0.384758,-0.472647,-2.06524,-0.58373,-0.831109,-2.27275,-1.79468,-0.558451,-0.474337,-1.90983,-0.919655,-1.80431,-0.98411,-1.55271,-0.918765,-1.04072,-0.860774,-1.14129,-1.25764,-1.58802,-1.50879,-1.13531,-1.98299,-1.80826,-1.15591,-1.07383,-1.87683,-1.71539,-1.61224,-1.333,-1.27312,-1.8829,-1.42504,-1.90597,-1.70621,-2.02446,-1.55781,-1.25248,-1.84883,-1.68201,-1.99437,-1.98644,-1.63173,-1.65714,-1.77566,-1.65381,-1.82278,3
-1.14221,-1.04827,0.0508026,0.464329,-0.177891,-0.656186,1.0131,1.06926,0.214576,-0.527575,0.483507,0.716383,0.924206,0.743231,-0.0212852,0.549917,0.576001,0.3207,-0.681404,-0.135807,0.867651,-0.600738,-0.443665,-0.257913,0.675482,-0.187786,0.57397,-0.0671871,0.575652,-0.0203142,-0.115041,0.513271,0.429349,-0.175361,0.299306,0.146242,-0.122756,0.255403,-0.290931,0.126217,0.222268,0.348165,0.2453,0.176513,0.188377,-0.0451872,0.254366,-0.284156,-0.0760953,-0.354948,0.122181,-0.229299,-0.17132,-0.345912,-0.176235,0.191089,-0.0428048,-0.305389,0.135218,-0.0327479,0
1.40034,-0.301394,0.22175,-0.73383,0.384021,0.419653,-1.38615,-0.234426,1.42115,0.987874,-0.362483,-0.676704,-0.177467,0.538835,-0.0261389,0.57114,-0.54062,-0.00929659,0.131052,-0.167839,-1.8263,-1.6272,-1.55679,-1.69128,-0.675242,-1.13704,-1.17226,-0.658302,-0.815775,-1.25195,-0.668163,-1.09907,-1.31877,-0.610846,-1.13291,-0.281519,-0.862398,-0.232502,-0.597325,-0.489178,-0.55751,-0.788151,-1.0535,-1.04944,-0.718921,-0.821608,-0.997564,-0.601044,-1.01349,-0.351061,-0.543016,-0.675189,-0.557101,-0.841014,-0.894113,-0.855933,-0.901828,-0.437239,-0.694925,-0.671623,5
0.811608,-0.48972,-0.970164,-0.612815,-1.2047,0.287983,-0.44672,-0.402418,-0.0840464,1.30472,0.352482,1.12072,-1.02699,0.320896,-0.420452,0.0315601,-0.48727,-0.251274,-0.756695,-0.0605635,0.876257,-0.66429,-0.231344,-0.680125,0.725512,-0.389407,-0.584615,-0.498677,0.0102679,-0.0580437,0.176751,-0.320381,2.23463,2.20629,1.33105,1.85638,2.04913,1.93212,2.03462,1.49043,1.31831,1.85852,1.57729,1.9162,1.70662,1.08193,1.22631,1.26184,1.53469,1.04602,1.16496,1.60796,1.40061,1.67577,1.61771,1.53825,1.26218,0.951251,1.24739,1.18652,4
-1.67327,-0.969024,0.560525,-0.505093,-1.48943,-1.22941,-1.19157,0.93777,-0.721902,-0.0921364,-0.746584,-0.924074,0.619285,0.033514,-1.6711,-1.18985,-1.68846,-0.55682,-0.74493,-0.658201,-0.967166,-0.186166,-0.18197,-1.03979,-1.19664,-0.841647,-0.130364,-1.01049,-0.21901,-0.380221,-1.21327,-1.11155,-0.249567,-0.368499,-0.539778,-1.1836,-1.08342,-0.450651,-1.10833,-0.586586,-0.337648,-0.833009,-1.11088,-0.65621,-1.08627,-0.762981,-1.10703,-0.49573,-0.806258,-0.706702,-0.991143,-0.938276,-0.432562,-0.768085,-0.736194,-0.718191,-0.932759,-0.885774,-0.478335,-1.15269,3
-0.113608,0.122711,-0.207598,0.513211,-0.380295,-0.0396133,0.27638,-0.331401,0.983571,0.0689764,0.138442,-0.436878,-0.86833,-0.364628,0.509935,-1.22881,-0.621904,0.257457,-0.933334,0.525519,-0.249655,0.522043,-0.341021,-0.528562,0.132679,0.645871,-0.0546916,-0.736544,0.459769,0.149856,0.100649,-0.447552,0.546004,0.504763,0.212888,-0.414328,0.330894,-0.250988,0.527304,0.171805,-0.276095,-0.0266739,0.372605,-0.375746,-0.241572,-0.272613,-0.396394,0.169866,-0.401497,0.221425,0.174527,0.0531527,0.00563891,-0.0688999,-0.0859238,0.245218,0.107448,0.0608033,0.0655193,0.168048,0
-0.299676,0.774275,-0.805421,-0.0435143,0.509285,-0.790549,0.123969,0.183455,-0.750029,-0.0992809,0.246769,0.531621,-0.95118,0.492453,0.473515,0.430597,-0.936039,0.466395,-0.0472953,0.450089,0.70479,-0.267354,-0.155947,0.303643,-0.365452,0.270718,-0.63864,0.215226,0.227872,-0.443886,-0.550424,-0.287277,-0.0280126,0.30268,-0.376607,0.000954135,-0.380297,0.358105,0.30291,1.30255,1.55673,1.95119,1.24465,1.71737,1.46125,1.70078,1.73467,1.04218,1.69468,1.17102,1.47959,1.36073,1.08278,1.09042,1.29239,1.70353,1.46868,1.5539,1.57374,1.61695,4
-0.874957,-1.11891,-1.09561,0.60437,-1.14086,0.969429,-0.60139,-1.01055,1.28466,-0.112849,0.742377,0.0700795,0.633803,-0.091012,-0.75478,0.0805397,-0.419306,0.339429,0.340611,0.395415,-0.212529,-0.683799,-0.547531,-0.146142,-0.157351,-0.321675,-0.194595,0.363541,0.539786,-0.0922851,1.02154,1.0376,0.722921,1.19247,1.38335,1.0151,0.930618,1.41418,1.26832,0.650083,0.880533,1.27955,1.34917,0.513659,1.17735,0.483311,0.665766,0.7682,1.01532,1.30529,0.983203,0.913686,0.999435,0.770647,0.650835,0.91937,0.984548,0.717984,0.840904,0.84842,4
0.390868,-0.264499,-0.512324,-0.22443,-0.517577,0.102722,-0.262815,-1.51876,-1.29326,-1.01775,0.374067,-0.641872,-0.25814,-0.507336,-1.11726,-2.11462,-1.63592,-1.96247,-1.62406,-0.463395,-0.492565,-0.858111,-0.633752,-0.633458,-1.37837,-0.844393,-0.721097,-1.24269,-0.787999,-1.24345,-1.75542,-0.901304,-1.85041,-1.09345,-0.994303,-1.2827,-1.43359,-1.71099,-1.4577,-1.65795,-1.29421,-0.944208,-1.26852,-1.30032,-1.07148,-1.51378,-1.15748,-1.39075,-1.23741,-1.65596,-1.84653,-1.42031,-1.80667,-1.8773,-1.23203,-1.6463,-1.98058,-1.22163,-1.59046,-1.4177,3
0.607374,1.626,2.37211,1.97788,3.15573,1.85899,0.146822,0.666223,-0.324121,-2.04929,-1.34524,-2.0064,-1.53921,-0.014853,0.289917,0.975102,2.6142,1.81103,0.73474,0.0590138,-0.246065,-1.34407,-1.94322,-1.19706,-1.22195,-0.85319,-0.266126,-0.314552,1.56132,1.46647,1.21083,0.601845,0.757567,0.0162806,-1.01118,-0.893992,-0.900276,-1.09545,-0.727051,-0.374875,0.63823,0.465385,1.05093,1.41754,0.678581,0.17828,0.512244,-0.0857716,-0.636349,-0.833053,-1.2919,-0.693829,-0.588106,-0.269199,0.0659998,0.615083,0.866315,0.850012,0.669439,0.165475,1
-1.7199,1.09356,0.553026,-0.409691,-0.357434,0.0763348,-1.4041,1.38344,-0.78075,1.08183,-0.382919,-0.368584,-0.611023,-0.914569,-1.09254,-0.594076,0.0187596,0.680077,0.853116,-0.227993,-0.835348,0.435142,-0.212103,0.123736,0.498706,0.0757394,-0.0531699,0.0902103,0.553718,0.470263,-0.25856,0.477737,0.261241,0.0778261,0.00853702,0.425499,-0.285678,1.17297,1.03758,1.32603,0.834119,1.49198,1.00661,1.27927,0.870222,1.25699,0.754326,1.34997,0.827061,1.0854,0.687224,1.0714,0.976835,0.712521,1.2005,0.873573,0.614094,0.58863,0.836924,1.17775,4
1.61999,-0.675809,-1.48742,0.268237,-1.24284,-0.510163,1.3735,-0.320992,0.343478,0.914969,-0.188784,-0.500142,-0.0839206,-1.02351,0.0587311,-0.689966,0.114939,-0.934043,0.371559,0.479488,0.833409,-0.464177,-0.596545,-0.0432773,0.735674,0.171258,-0.0727115,-0.228774,-0.0656829,0.233213,0.462298,-0.00729921,-0.550251,0.124623,-0.0857755,0.169997,-1.30082,-1.4234,-1.21788,-0.859591,-1.57221,-1.54318,-1.084,-1.62417,-1.22075,-0.959982,-1.60411,-0.940448,-1.20927,-0.841449,-0.790528,-1.34311,-0.898549,-1.48493,-1.00429,-0.978903,-1.21084,-0.825531,-1.27139,-0.970591,5
0.753305,-0.797968,-0.329614,-0.992422,-1.24035,-0.846746,0.317668,1.25005,-0.54421,0.483016,-0.0100871,0.583718,0.0327013,-0.366873,-0.0193507,-0.774808,-1.03101,-0.406024,0.533314,0.665216,-0.743134,0.921196,-0.0340229,-0.320349,0.192834,0.142198,0.535996,-0.547204,-0.446709,0.0487343,-0.405488,-0.0334007,0.402397,-0.0908603,-0.16539,-0.376731,0.0479419,-0.131467,0.00493497,0.279111,-0.000322487,-0.0778632,0.218091,-0.0817662,-0.181444,-0.0462258,-0.152112,-0.102173,-0.238526,0.27456,-0.0243538,0.414751,-0.195678,-0.195129,0.145751,0.360632,0.250076,-0.123036,0.316522,-0.248599,0
-1.3895,-1.46961,-0.446339,-0.0335052,-0.584477,-1.1584,0.671559,0.322885,-1.3192,0.350602,-0.379033,0.090029,-0.986451,-0.761379,-2.18303,-2.06743,-1.35805,-0.853901,-0.998816,-1.51214,-1.56032,-0.79405,-1.33889,-0.762855,-1.55561,-1.10662,-0.623401,-1.56655,-1.49524,-0.724479,-1.16796,-1.20594,-1.42617,-1.04969,-1.13487,-0.741498,-0.966614,-1.33039,-1.11686,-1.29839,-1.03862,-1.30595,-1.24104,-1.2852,-1.41848,-1.06629,-1.37688,-1.00121,-1.30242,-1.08566,-1.50881,-1.4166,-1.78591,-1.20739,-1.34247,-1.18646,-1.41802,-1.70237,-1.12698,-1.54821,3
-0.412907,-0.01436,0.244665,0.201699,0.299187,-0.0956553,0.134057,1.42878,0.416446,0.468383,-0.574069,0.843324,0.740167,0.0060003,-0.62969,0.0589401,0.228117,-0.100556,-0.335916,0.131813,0.5352,0.732675,-0.655533,0.371473,0.668784,-0.0907039,0.478012,-0.343484,0.208426,-0.322684,-1.64263,-1.48692,-1.996,-1.27352,-1.75129,-0.897138,-1.72011,-1.11419,-1.061,-1.51783,-1.11839,-1.61086,-1.50442,-1.2497,-0.840743,-1.48184,-1.48447,-1.28737,-1.27166,-1.25042,-0.95945,-0.898326,-1.38681,-1.23686,-1.2042,-1.14461,-0.994629,-0.990004,-1.19479,-0.715907,5
