feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,label
0.347937,0.720619,-0.154908,0.654659,-0.109761,0.752993,-0.675776,0.512107,-0.713723,0.0919214,-0.723076,0.262444,-0.203151,-0.000320368,-0.754198,0.238586,-0.431159,0.146392,-0.296884,-0.454022,-0.702566,-0.562113,-0.893693,-0.628013,-1.1414,-0.791819,-0.840911,-0.61494,-1.16947,-0.716703,-1.15258,-0.756593,-1.43369,1
0.347937,0.613107,-0.0803106,0.715195,-0.257132,0.891346,-0.222065,0.87989,-0.341769,0.824065,-0.241989,0.91826,-0.0934052,0.983553,-0.11465,0.907447,0.150911,0.999766,0.0326825,1.05112,0.0800981,0.995589,0.243405,0.927659,0.299309,0.795787,0.205623,1.03542,0.0710412,1.09528,0.144874,1.24485,-0.0364697,1
0.347937,0.599504,0.535635,0.392012,0.894774,0.0640915,1.17552,-0.319955,1.28917,-0.653443,1.51367,-0.96587,1.61645,-1.13577,1.63732,-1.57001,1.27282,-1.79227,0.823973,-1.88465,0.348506,-1.94718,0.0276151,-1.98611,-0.388683,-2.27431,-0.717862,-1.46325,-1.15469,-1.0786,-1.37187,-0.839419,-1.55275,1
0.347937,0.720619,-0.185015,0.767382,-0.411708,0.905128,-0.441191,0.959505,-0.580045,0.910791,-0.592502,0.909597,-0.627159,0.932437,-0.702755,0.858242,-0.685204,0.872504,-0.573125,0.923562,-0.685506,0.855072,-0.604835,0.805592,-0.705442,0.561946,-0.657574,0.756895,-0.78355,0.746612,-0.926791,0.768729,-1.10177,1
0.347937,0.419499,-0.0595374,0.617553,-0.219893,0.751775,-0.187346,0.820016,-0.209249,0.709476,-0.0835469,0.82099,-0.101468,0.86274,-0.0457105,0.795186,0.0644913,0.956893,0.0462836,0.908903,0.119989,0.864281,0.254762,0.762511,0.353429,0.634611,0.289146,0.86393,0.2279,0.873982,0.20471,0.94366,0.197507,1
0.347937,0.21237,-0.400471,-0.122182,0.117339,0.359634,-0.0470482,0.362482,-0.603524,0.34037,-0.788615,0.769302,-0.576135,0.601982,-0.0646471,0.40206,-0.000670725,0.442256,-0.182161,0.747414,-0.504194,0.499455,-0.434452,0.4768,-0.0659852,0.148835,-0.092491,0.386092,-0.357465,0.0402046,0.14207,0.499952,-0.0604481,1
0.347937,0.720619,1.2093,0.767382,-2.42158,0.913227,-2.14952,0.9627,-2.44155,0.929584,-2.33428,0.963054,-2.20948,1.00462,-2.33683,1.00005,-2.00576,1.0229,-1.88022,1.08769,-1.2279,1.05591,-1.78706,1.04394,-1.82659,0.887941,-1.69167,1.0793,-1.91367,1.13299,-1.93975,1.24485,-2.16613,0
0.347937,0.709549,-0.0886017,0.461185,-0.496992,0.674459,-0.544734,0.944182,-0.504113,0.867188,-0.464819,0.725521,-0.128828,0.807948,-0.610014,0.90104,-0.253951,0.995726,-0.125849,0.921677,-0.0145627,0.854442,-0.00268126,0.929284,-0.250805,0.647319,-0.197304,0.98022,-0.271476,0.787453,-0.493826,0.796873,-0.624379,1
0.347937,0.720619,-0.0907085,0.767382,-0.277726,0.913227,-0.28605,0.9627,-0.519758,0.891234,-0.439759,0.963054,-0.320999,0.962659,-0.327906,0.879681,-0.267801,0.930036,-0.229726,1.08095,-0.29098,0.970033,-0.148343,0.86188,-0.270058,0.676145,-0.199177,0.830017,-0.310277,0.849117,-0.384007,0.936179,-0.474317,1
0.347937,0.0163312,-0.279389,-0.0354477,-0.563549,-1.38309,-0.639847,-0.421815,-0.283797,-0.168985,-0.845626,-0.179193,-0.835333,-0.474197,-0.568541,-0.290054,-0.585377,-0.331216,-0.513403,-0.39612,-0.624406,-0.491771,-0.399169,-0.632888,-0.354091,-1.05017,-0.295554,-0.70251,-0.361008,-0.699379,-0.361596,-0.642868,-0.611718,1
0.347937,-0.0862792,0.81314,0.436697,1.49589,0.42609,1.12862,0.647356,-0.601808,0.881864,-0.152037,0.895936,-1.92107,0.881489,1.77434,0.92646,-0.0975179,0.842038,0.395654,1.06283,-1.35909,0.83513,-1.51699,-0.190327,-0.45122,0.887941,0.436885,0.436085,0.895079,0.91876,1.5847,0.900056,1.43858,0
-2.8659,-3.2978,2.16482,0.767382,-2.42158,-1.1166,-0.229209,-1.00943,-0.374796,0.929584,-2.33428,0.963054,1.83196,-0.527182,-0.155185,1.00005,-2.00576,-0.57386,0.0462836,-0.552115,-0.0160101,1.05591,2.00473,-2.41358,2.10658,0.887941,-1.69167,-2.39361,2.02354,-2.36667,-1.93975,-0.66843,-0.0309181,0
0.347937,0.720619,-0.0618027,0.694574,-0.319674,0.913227,-0.29519,0.9627,-0.479601,0.912299,-0.456654,0.949762,-0.370668,1.00462,-0.498292,1.00005,-0.279718,0.995918,-0.181294,1.08769,-0.373405,1.05591,-0.256541,1.02615,-0.294287,0.819945,-0.241611,0.985517,-0.282146,1.07063,-0.431907,0.996332,-0.528337,1
0.347937,0.401838,-0.516479,-0.316676,-0.188145,0.779685,-0.234336,0.724999,-0.0896875,0.594551,-0.349483,0.77917,0.922452,0.877691,-1.40932,0.595532,-0.586968,0.810151,-0.34102,1.08769,1.91387,0.17163,-0.200006,0.872201,0.0853635,0.759271,0.105373,0.412191,-0.580882,0.861121,-0.493144,1.1171,-0.0613449,1
0.347937,0.720619,-0.176746,0.767382,-0.240965,0.913227,-0.460836,0.745075,-0.350036,0.451888,-0.205289,0.729089,-0.172052,0.309041,-0.148662,0.737518,-0.267378,0.632255,-0.11824,0.610294,-0.546767,0.118215,-0.119847,0.309698,-0.650967,0.0933723,-0.276192,0.0912591,-0.28691,0.440689,-0.463431,0.403867,-0.847381,1
0.347937,0.386428,0.612068,0.104532,1.00002,-0.406929,1.12801,-0.668391,1.25684,-1.1818,1.30113,-1.31487,1.15585,-1.57525,0.886417,-1.82712,0.399662,-1.7264,-0.0478645,-1.56929,-0.560141,-1.41466,-0.904765,-1.14427,-1.15823,-1.07891,-1.1409,-0.262839,-1.21339,0.137338,-0.989664,0.568734,-0.673084,1
0.347937,0.143032,-0.159303,-0.362015,-0.752065,0.873017,-0.411119,0.956961,-0.586349,0.929584,-0.534643,0.303525,1.83196,0.755331,-2.33683,0.713166,-0.352308,0.715686,-0.498087,-0.977054,1.77357,0.259793,0.212275,0.447394,-0.261032,0.754738,-0.624576,0.450897,-0.376206,0.890396,-1.69352,-1.11204,-2.16613,0
0.347937,-0.0457534,0.145272,0.203654,-0.401986,0.311547,-0.196986,0.45533,-0.370166,0.415455,0.00541522,0.506406,-0.193289,0.694488,-0.0111969,0.735803,-0.325977,0.522797,-0.128257,0.473223,-0.0419092,0.409337,0.331508,0.54697,-0.046988,0.303773,0.0960094,0.442214,0.149628,0.76306,-0.0927933,0.579276,-0.13123,1
0.347937,0.713487,0.0460048,0.767382,-0.278312,0.868795,-0.181239,0.886023,-0.327013,0.9167,-0.155533,0.791449,0.0203008,0.915955,-0.0402345,0.818971,0.23113,0.801017,0.21256,0.786507,0.212295,0.785409,0.38264,0.721159,0.403754,0.490347,0.374378,0.716557,0.35769,0.732666,0.317566,0.688869,0.225628,1
0.347937,-1.28859,-0.100517,-1.80392,1.60151,-1.1166,-0.229209,0.348756,-2.44155,0.877729,0.320946,-1.06284,-1.38527,-0.990413,1.27521,0.905473,0.337238,-0.57386,0.0462836,-0.552115,-0.0160101,-0.899196,-1.78706,-0.68482,0.139995,0.887941,-1.69167,-0.657153,0.054938,-0.539025,1.2123,-0.66843,-0.0309181,0
0.347937,0.720619,-0.645354,0.767382,-0.690998,0.656292,-0.423678,0.738035,-0.348631,0.929584,-0.0831023,0.840984,-0.0608716,0.771935,-0.238022,0.406072,-0.731685,0.820785,0.0218941,0.983907,0.106132,1.05591,0.588799,0.387441,-0.606817,0.590326,0.0257036,1.0793,-0.0696549,0.313458,0.0566885,0.929999,-0.0849817,1
0.347937,0.720619,1.33906,0.767382,1.9186,0.448865,1.6911,-1.6668,1.69196,-2.61968,1.70762,-0.644182,1.83196,-2.05898,2.02646,-2.23609,0.00728077,-2.17062,-1.23806,-2.19192,-1.80185,-2.25662,-0.523122,-1.26107,-1.82659,-0.676652,-1.69167,1.0793,-1.91367,-0.61684,-1.93975,1.24485,-1.4544,1
0.347937,-1.2112,-0.0423435,-1.14797,-0.25149,-1.07606,-0.267557,-0.967228,-0.477989,-0.93112,-0.339278,-0.621247,-0.234876,-0.527182,-0.226765,-0.694199,-0.0501512,-0.601197,0.114983,-0.517023,-0.00775022,-0.51529,0.0655708,-0.596031,0.176456,-0.971903,0.154952,-0.622476,0.0689742,-0.661776,-0.028713,-0.695732,0.0117221,0
0.347937,0.546883,1.74768,-2.55991,1.9186,-1.91769,0.841075,-0.902838,0.239649,-1.17511,-0.520294,-0.694939,-0.370022,-0.505722,-0.229426,-0.600092,-0.00352924,-0.568399,0.0481523,-0.551328,-0.0145627,-0.600406,0.109195,-0.684872,0.140035,-1.04929,0.126426,-0.657153,0.054938,-0.61684,0.00738697,-0.66843,-0.0309181,0
-2.8659,0.720619,-2.36586,0.767382,1.9186,0.913227,-2.14952,0.9627,1.69196,0.929584,-2.33428,0.963054,1.83196,1.00462,-2.33683,1.00005,-2.00576,1.0229,1.97278,1.08769,1.91387,1.05591,-1.78706,1.04394,-1.82659,0.887941,-1.69167,1.0793,2.02354,1.13299,-1.93975,1.24485,2.1043,0
0.347937,-2.65355,-2.36586,-3.0798,1.9186,0.913227,0.986673,-0.940111,-2.44155,-2.61968,-2.33428,0.963054,1.83196,0.831262,-2.33683,-2.23609,2.02032,0.764866,1.97278,1.08769,-1.94589,-2.25662,-1.78706,-1.01079,2.10658,0.887941,-1.69167,-2.39361,-1.91367,-2.36667,1.95452,1.24485,0.686749,0
-2.8659,0.720619,-2.36586,-3.0798,1.9186,-3.14642,1.6911,0.9627,1.69196,0.929584,1.70762,-2.25142,-2.20948,-2.05898,-2.33683,1.00005,2.02032,1.0229,-1.88022,-2.19192,-1.94589,-2.25662,-1.78706,1.04394,0.139995,0.887941,-1.69167,1.0793,-1.91367,-2.36667,1.95452,-2.58171,2.1043,0
0.347937,-0.0830644,-0.0250136,0.062059,-0.10681,0.30428,-0.101182,0.37106,-0.374796,0.278879,-0.313329,0.641607,-0.188763,0.596131,-0.155185,0.514629,0.208584,0.490654,0.238934,0.650404,-0.0803331,0.669454,0.108835,0.410053,0.402201,0.22797,0.31129,0.38472,0.317412,0.433059,0.331916,0.543306,0.324958,1
0.347937,0.331375,0.19554,0.249186,0.276342,0.194975,0.13638,-0.281262,0.567168,-0.0501381,0.625179,-0.242373,0.969272,-0.141292,0.654531,-0.371831,1.05158,-0.730471,1.15402,-0.608885,0.811621,-0.747035,0.951066,-0.943148,0.926749,-1.43556,0.762324,-1.07099,0.636483,-1.08289,0.472675,-1.12467,0.634286,1
0.347937,-1.28859,-0.100517,-1.15621,-0.25149,-1.1166,-0.229209,-1.00943,-0.374796,0.258684,1.70762,-0.644182,-0.188763,-0.527182,-0.155185,-0.0260493,-1.44112,0.321892,-1.88022,-0.552115,-0.0160101,-0.600356,0.108835,-0.68482,0.139995,0.887941,0.325981,-0.657153,0.054938,-0.61684,0.00738697,-0.66843,-0.0309181,0
0.347937,0.239333,-0.0757799,0.504523,-0.245891,0.625419,-0.221835,0.568037,-0.327178,0.601348,-0.0694407,0.691367,-0.173729,0.726058,-0.136554,0.721369,-0.133108,0.648159,0.121051,0.710191,0.00614495,0.64302,0.132192,0.648707,0.134037,0.32394,0.151425,0.491703,0.0716515,0.543264,0.0362825,0.553906,0.00164387,1
0.347937,0.720619,-2.36586,-1.15621,-0.25149,0.465469,-2.1354,0.585668,0.764956,-1.58883,-2.23026,-0.644182,-0.188763,-0.527182,-0.155185,0.547945,-1.5469,0.600224,-1.11528,-0.552115,-0.0160101,-0.295901,-1.78706,-2.41358,-1.82659,-2.98649,-1.69167,1.0793,-1.91367,1.13299,-1.93975,-0.66843,-0.0309181,0
0.347937,0.601674,0.169806,0.493039,-0.228964,0.611271,-0.199521,0.508439,-0.380542,0.653788,-0.092722,0.694469,-0.127596,0.739308,-0.0786969,0.592911,0.0463941,0.703854,0.0926159,0.773865,0.0785735,0.728947,0.210303,0.65213,0.183654,0.482249,0.239785,0.83514,0.237054,0.745632,0.145439,0.809941,0.129394,1
0.347937,0.531914,-0.138054,0.731256,-0.294653,0.825762,-0.299223,0.681592,-0.372523,0.747223,-0.380323,0.787238,-0.217781,0.860749,-0.254013,0.860588,-0.0105145,0.715894,-0.202774,0.902868,0.00743797,0.925976,0.0648504,0.889212,0.0987166,0.677695,-0.0146582,0.78381,-0.28441,1.06338,-0.065767,1.00383,-0.377741,1
0.347937,0.207628,0.140469,0.550131,-0.230179,0.68065,-0.200961,0.710938,-0.404103,0.45132,-0.0983402,0.764673,-0.12992,0.809081,-0.0814021,0.931201,0.164318,0.943624,0.128256,0.851509,0.0755243,0.806328,0.207004,0.823242,0.363164,0.566925,0.235767,0.635951,-0.0148687,0.812948,0.139792,0.877001,0.122241,1
0.347937,0.720619,-0.434746,0.767382,-0.144765,0.0480559,-0.260682,0.283774,-0.340922,0.667755,-0.379595,0.515133,-0.188763,0.527491,-0.512822,-0.299713,-0.289723,0.472946,-0.284612,0.550047,0.0472708,1.05591,-0.450605,-0.146347,-0.537023,-0.0344646,-0.243102,-0.0878216,-0.00961251,-0.129179,-0.854455,0.27252,-0.170924,0
0.347937,0.471035,-0.0160882,0.57408,-0.244046,0.69421,-0.219415,0.693208,-0.374796,0.841403,-0.162707,0.754451,-0.168677,0.794805,-0.130075,0.738748,-0.117749,0.79479,0.0941378,0.828306,0.0149259,0.782395,0.141994,0.689592,0.054488,0.541392,0.163388,0.766532,0.226128,0.796272,0.0523269,0.863876,0.0212024,1
0.347937,-0.501402,-0.244208,0.718599,-0.157568,0.913227,1.6911,-0.302995,-0.0586036,0.121735,-0.0493929,0.345345,-1.84757,0.358748,1.32637,0.462705,-0.203041,0.170902,-0.176555,0.523171,0.269458,0.777807,0.971883,0.127954,0.46287,-0.0940534,0.392414,-0.0934477,0.00351808,0.0676595,0.270659,-0.0100517,0.241428,0
0.347937,0.590764,0.208588,0.646503,0.298824,0.623064,0.515467,0.549321,0.599202,0.438933,0.898068,0.4047,1.32678,0.251431,1.4502,0.0555661,1.67291,-0.166063,1.70215,-0.327265,1.63626,-0.592174,1.79369,-0.812074,1.70894,-1.45599,1.54462,-1.23312,1.46158,-1.29109,1.26062,-1.57569,1.16128,1
0.347937,0.720619,0.444909,0.763823,-0.243482,0.512216,-0.807855,0.763889,-0.860193,0.408605,-0.799912,0.542842,-0.805871,0.567931,-0.942277,0.145612,-1.22448,0.0723979,-1.01443,0.448839,-0.774995,0.28038,-0.510761,-0.270506,-0.885424,-0.483453,-0.753352,-0.435286,-0.715633,-0.342869,-0.992059,-0.317286,-1.02599,1
0.347937,-0.0361494,-0.179578,-0.019655,-0.241052,0.1096,-0.372483,0.236502,-0.354893,0.263298,-0.464111,0.433116,-0.0428669,0.43687,-0.338967,0.474323,0.191393,0.498335,0.0462836,0.414796,0.179063,0.228771,0.168158,0.455208,0.416872,0.122024,0.163134,0.235107,0.14258,0.463384,-0.011364,0.505787,-0.226205,1
0.347937,0.0685706,0.0020572,0.32459,-0.480782,0.453635,-0.156736,0.292924,-0.468379,0.300086,-0.290451,0.429323,-0.470896,0.576861,-0.204578,0.627586,0.181992,0.414329,-0.106392,0.691661,-0.474821,0.624652,-0.170183,0.782997,-0.156842,0.382056,0.0209583,0.50266,0.0995072,0.895278,0.080872,0.732243,-0.0147973,1
0.347937,0.413411,0.206051,0.260285,-0.384972,0.667071,-0.0705912,0.744345,-0.563677,0.552208,-0.17837,0.652343,-0.195856,0.686951,-0.17818,0.769701,-0.0846949,0.818039,-0.0214329,0.787967,-0.199156,0.575626,0.192141,0.809983,-0.157235,0.522717,0.0387575,0.700877,0.0410987,0.708606,-0.122643,0.972474,-0.162255,1
0.347937,0.720619,-0.28589,0.767382,-0.497274,0.897923,-0.801499,0.9627,-1.05837,0.870347,-1.00613,0.734634,-1.14386,0.880601,-1.20608,0.56453,-1.3057,0.514031,-1.17789,0.799905,-1.52742,0.374009,-1.30901,0.474017,-1.75375,-0.104747,-1.43112,0.00167536,-1.59658,-0.194833,-1.72257,-0.109351,-1.94452,1
-2.8659,-3.2978,-2.36586,-1.15621,-0.25149,-3.14642,1.6911,0.9627,-1.14983,-0.84505,-0.313329,-0.644182,-0.188763,-0.527182,-0.155185,1.00005,-2.00576,-2.17062,-1.88022,1.08769,-1.94589,-0.600356,0.108835,1.04394,-1.82659,-2.98649,1.94452,-2.39361,-1.91367,-0.61684,0.00738697,-2.58171,2.1043,0
0.347937,-1.28859,-0.100517,-3.0798,-1.61357,0.913227,0.751377,-0.852075,-0.858499,-2.61968,-1.04431,-0.439002,-1.38186,1.00462,-2.33683,-0.61802,0.00728077,0.751118,-0.107432,-0.962067,1.91387,-0.318443,-1.23241,-0.68482,0.139995,-1.42023,-0.724607,-1.04508,-0.908418,0.686225,1.76811,-1.96091,0.945835,0
0.347937,0.483111,0.884702,-0.0102679,1.43369,-0.717289,1.58619,-1.48477,1.53786,-1.95466,1.12674,-2.03353,0.49125,-1.94232,-0.271641,-1.86969,-0.892687,-1.32354,-1.36555,-0.719982,-1.6027,-0.163367,-1.36181,0.283006,-0.959525,0.348368,-0.31779,0.601395,0.243904,0.40046,0.765116,-0.00358481,1.20016,1
0.347937,0.70103,-0.231567,0.7634,-0.533797,0.886089,-0.602324,0.950354,-0.908907,0.80071,-0.92224,0.844938,-0.95593,0.848556,-1.11066,0.756077,-1.04079,0.822238,-1.05327,0.743594,-1.17083,0.637289,-1.1162,0.495609,-1.20671,0.2147,-1.20395,0.402258,-1.42846,0.341228,-1.55574,0.272807,-1.80838,1
0.347937,0.720619,0.121531,0.767382,0.293225,0.880547,0.405338,0.575472,0.720996,0.485518,0.905242,0.27093,1.26498,0.32007,1.46095,-0.141466,1.66186,-0.236352,1.58319,-0.392906,1.56962,-0.629076,1.62308,-0.946623,1.62666,-1.49172,1.38431,-1.20784,1.25476,-1.32186,1.06901,-1.4876,0.919978,1
0.347937,0.720619,-0.225768,0.767382,-2.42158,-0.101684,-0.442574,-0.297275,-0.83407,0.929584,-0.832955,-0.376304,-0.413285,1.00462,-0.911342,1.00005,-0.774844,1.0229,-0.779453,-0.552115,-0.498481,1.05591,-0.845424,1.04394,-0.406284,0.887941,-0.911563,1.0793,-0.491901,1.13299,-1.22235,1.24485,-1.43877,0
0.347937,0.410337,-0.294884,-1.76685,-1.99956,-1.29849,-1.31293,0.581053,-0.280221,0.743496,-0.328748,-0.941424,1.10381,-0.833833,-1.64012,0.768682,-0.221078,0.67128,-0.256736,-0.666229,0.964564,-1.16561,1.64326,0.679721,0.0668775,0.323862,-0.333335,0.695268,-0.222812,-0.990499,-1.51469,-1.02227,-1.30921,0
0.347937,0.634304,-0.37451,0.0617705,-0.526874,0.839443,-0.579511,0.904049,-0.199949,0.787667,-0.336044,0.698551,-0.688265,1.00462,-0.840111,0.988286,-0.419805,1.00179,-0.358628,1.08769,-0.540263,0.942059,-0.639246,1.04394,-0.238239,0.670837,-0.447457,0.756808,-0.412172,0.942173,-0.612913,0.661891,-0.91859,1
0.347937,-0.0853348,0.232238,0.187766,-0.553914,0.61123,-0.496823,0.587581,-0.324202,0.0506256,-0.256237,0.439416,-0.2801,0.710372,-0.455117,0.213862,-0.485551,0.728205,-0.229456,0.599766,-0.0232858,-0.0482727,0.226665,0.285375,-0.511831,0.141028,-0.179687,0.258497,0.0141485,0.325637,-0.601327,0.621502,-0.501391,1
0.347937,0.507844,0.203605,0.517334,0.433022,0.484854,0.603974,0.240663,0.864739,0.113306,1.12187,-0.00612549,1.35024,-0.155476,1.57972,-0.470226,1.60962,-0.720108,1.51545,-0.883372,1.27558,-1.10159,1.29585,-1.38586,1.13291,-1.94456,0.867356,-1.53083,0.591422,-1.54115,0.380692,-1.60226,0.0965968,1
0.347937,-0.628886,-0.0434308,-0.86313,0.210262,-0.813766,1.19188,-1.51639,1.53331,-1.02805,0.078331,-1.63025,0.3323,-1.96788,-0.27319,-0.830262,-0.281167,-1.05792,-0.813224,-0.739201,-1.66793,-0.556167,-0.323163,-0.201771,0.0161985,-0.395717,-0.0894912,-0.176902,-0.16966,-0.353,0.266278,-0.435067,0.406117,1
0.347937,0.720619,0.0893181,0.767382,0.125824,0.913227,-0.484763,0.926649,0.958673,0.929584,0.654786,0.963054,1.00575,1.00462,1.3885,1.00005,1.67361,1.0229,1.87837,1.08769,1.91387,1.02348,2.00473,0.899135,2.10658,0.57603,1.94452,0.642098,2.02354,0.509317,1.95452,0.335639,2.1043,1
0.347937,0.135337,-0.661937,0.0815835,-0.157134,-0.198771,0.50552,0.276733,0.00261365,0.0422671,0.231458,0.285218,-0.654398,0.24538,0.670042,0.00810814,-0.850454,0.00236385,-0.456282,-0.110073,0.210539,0.28154,0.0359381,-0.14365,-0.0994173,-0.0820233,0.0489025,0.182388,-0.0326255,0.509142,-0.483623,0.296532,0.28473,1
0.347937,0.555201,0.311729,0.49981,0.519826,0.362597,0.649275,0.182229,1.06914,0.0489397,1.20081,-0.0639699,1.46409,-0.287241,1.66775,-0.611613,1.72259,-0.83557,1.54612,-1.14238,1.45443,-1.31399,1.34846,-1.60348,1.19971,-2.21796,0.871337,-1.77736,0.593115,-1.76665,0.273502,-1.894,0.0842553,1
0.347937,-0.701861,0.207161,-0.284225,0.113259,-0.0654924,-0.238983,0.0285405,0.0568039,0.0859586,-0.649574,0.117133,-0.284828,0.323241,-0.0699921,0.70336,-0.443861,0.103886,-0.0354771,0.0214069,0.111767,-0.13357,-0.287084,0.209482,0.0775365,-0.0735189,0.0655017,-0.0557319,0.248786,0.622006,-0.0289856,0.0884438,-0.0998001,1
0.347937,-0.395617,0.90629,-0.123336,1.71815,-1.56766,1.6911,-1.6668,1.46232,-2.61968,0.360314,-2.25142,-0.413285,-2.05898,-0.639989,-1.69674,-1.55842,0.313238,-1.88022,-0.916513,-1.51704,0.687855,-0.31247,-0.108574,0.139995,0.735288,0.944916,0.34051,1.71551,-0.227992,1.95452,-1.73137,2.1043,1
0.347937,-2.60713,0.253442,-1.03598,-0.25149,-1.1166,-0.109189,0.22315,-0.245624,-0.512306,-0.313329,-0.694408,0.000679619,-0.431445,-0.155185,-0.365197,-0.307256,0.124724,-0.676154,-0.552115,-0.196937,-0.600356,0.108835,-0.630796,-0.781844,-0.988737,0.126426,-1.90523,0.116457,-0.671522,0.00738697,-0.66843,0.169258,0
0.347937,0.461652,-0.00251879,0.381625,0.145572,0.893112,0.333288,0.754739,-0.547101,0.72724,-0.354313,0.809499,-0.728781,0.842398,0.280358,0.816302,-0.0861644,0.774639,0.027192,1.05296,-0.672634,0.707333,-0.367053,0.813337,-0.0407932,0.616091,0.0735559,0.710722,-0.0257944,0.711895,0.432097,1.01981,0.165372,1
0.347937,-0.547674,-2.36586,-3.0798,-2.42158,-1.2721,1.6911,0.9627,1.58947,0.478774,-1.09564,-2.25142,-1.79146,-0.675414,2.02646,0.169721,0.943383,-0.0668079,-0.482753,-0.787313,-0.405615,-0.798711,0.239557,-0.632594,0.270557,-0.982577,0.104864,-0.664151,0.022023,-0.630156,0.00948988,-0.668143,-0.0239787,0
0.347937,0.040723,-2.36586,0.767382,1.9186,0.913227,-1.52198,0.585885,-1.21071,0.929584,-2.33428,0.963054,-1.99478,1.00462,1.44599,-0.333418,1.43617,1.0229,1.54965,1.08769,1.62956,1.05591,-1.78706,1.04394,1.81862,0.887941,-0.029403,1.00953,-0.658681,1.13299,1.27824,1.24485,0.710684,0
0.347937,0.720619,2.16482,0.767382,1.9186,0.730746,1.6911,-1.54132,1.69196,-2.32069,1.70762,-2.25142,1.83196,-2.05898,1.42707,-2.23609,-1.15583,-2.17062,-0.763848,-2.19192,-1.94589,-1.47549,-1.78706,0.871302,-1.82659,0.887941,-1.69167,1.0793,-1.91367,1.13299,-0.667997,1.24485,0.713097,1
0.347937,-0.104362,-1.48072,0.487115,0.948527,0.530119,-0.0893142,0.107248,-0.0394654,-0.263307,0.175175,0.164756,0.0588158,0.451744,0.278263,0.544628,0.867149,0.293262,0.314202,0.517563,0.520787,0.540381,0.246951,0.21192,0.66415,-0.0997875,0.629803,0.145367,0.617447,0.144057,0.578366,0.112589,0.608408,1
0.347937,0.720619,2.16482,-0.45025,-0.117855,-0.852861,1.55117,-1.55346,1.5596,-1.40454,0.448265,-2.04556,0.557813,-1.94956,-0.348631,-1.24771,-0.681902,-1.31719,-1.54331,-0.640976,-1.8223,-0.176087,-0.278742,0.590863,-0.763653,0.606483,0.00223191,1.0793,2.02354,0.0598202,0.0121769,-0.32867,1.67277,1
0.347937,0.481222,0.697607,0.159316,1.16185,-0.409892,1.30289,-0.894417,1.50268,-1.37361,1.43459,-1.65087,1.21746,-1.70829,0.702396,-2.00637,0.176537,-1.87747,-0.416404,-1.61109,-0.981377,-1.25899,-1.18676,-0.877524,-1.34543,-0.719154,-1.17359,0.0491501,-1.07994,0.37402,-0.708478,0.532439,-0.315008,1
0.347937,-1.17073,-0.119501,-1.02725,-0.233304,-1.1166,-0.250658,-0.998408,-0.455627,-0.815307,-0.465748,-0.653167,-0.0815233,-0.428764,-0.228314,-0.61802,0.198459,-0.676452,0.19158,-0.62999,0.0325072,-0.554097,0.0982371,-0.670333,0.150989,-0.849064,0.111191,-0.603792,0.0494456,-0.53864,0.00738697,-0.577568,-0.10249,0
-2.8659,-1.28859,-0.100517,-1.15621,-0.25149,-1.1166,-0.229209,-1.00943,-0.374796,-0.84505,-0.313329,-2.25142,-2.20948,-0.527182,-0.155185,1.00005,1.51706,-0.57386,0.0462836,-0.552115,-0.0160101,-2.25662,2.00473,-0.68482,0.139995,0.887941,-1.69167,-2.39361,-1.91367,1.13299,1.95452,-0.66843,-0.0309181,0
0.347937,0.457192,-0.261606,0.767382,-0.305612,0.913227,-0.361499,0.721666,-0.370208,0.637763,-0.443558,0.963054,-0.336013,1.00462,-0.591513,0.787904,0.114636,0.831292,-0.0264996,1.08769,-0.238449,1.05591,-0.245071,0.77501,0.209927,0.887941,-0.131053,0.770595,-0.233797,1.13299,-0.296542,1.24485,-0.975152,1
0.347937,0.720619,0.0475905,0.767382,0.198717,0.913227,0.275467,0.825656,0.290967,0.694853,0.475629,0.568863,0.823255,0.691439,0.986271,0.449162,1.23032,0.346179,1.25996,0.231827,1.27962,0.0713097,1.41397,-0.0904047,1.55755,-0.512434,1.44247,-0.322087,1.44639,-0.417849,1.42272,-0.534691,1.49456,1
-2.8659,-1.28859,-0.100517,-1.15621,-0.25149,-1.1166,-0.229209,-1.00943,-0.374796,-0.84505,-0.313329,-0.644182,-0.188763,-0.527182,-0.155185,-0.61802,0.00728077,-0.57386,0.0462836,-0.552115,-0.0160101,-0.600356,0.108835,-0.68482,0.139995,0.887941,0.126426,-0.657153,0.054938,-0.61684,0.00738697,-0.66843,-0.0309181,0
0.347937,0.510918,0.758432,0.138579,1.25538,-0.387564,1.47403,-1.09212,1.55441,-1.53494,1.39263,-1.72543,1.06566,-1.79367,0.507074,-2.01199,-0.100719,-1.7485,-0.614024,-1.40117,-1.22109,-0.988386,-1.29138,-0.565346,-1.31245,-0.399707,-1.00618,0.252993,-0.773569,0.454355,-0.330305,0.480934,0.153991,1
